person_tmdbId,movieId,role
13014,62437,Karl Rove
118937,62437,null
4888,82378,Deborah Lehrman
1308770,82035,null
16376,69604,Boris Yellnikoff
16328,69604,Boris' Friend #1
84421,69604,Boris' Friend #2
1118347,110611,un voleur
67580,89072,Mister
67580,110611,Ray Price
120832,74851,Caroline
59219,117123,Kurt Fletcher
59219,114662,Goat - Winston
59219,77798,Quentin Smith
108916,100383,Emily Taylor
108916,133645,Therese Belivet
108916,91658,Lisbeth Salander
108916,80463,Erica Albright
108916,77798,Nancy Holbrook
108916,130450,Tiger Lily
43464,78703,Mikey
1212239,78703,null
49624,79274,Jason Todd / Red Hood (voice)
49624,65601,Tom Hanniger
76886,65601,Irene
90596,81417,Katie
90596,71379,Katie
90597,71379,Micah
90598,71379,The Psychic
967678,71379,Amber
17487,104944,Mason
17487,152077,Emmett DeWitt
17487,156726,Man
60881,133782,Ray
60881,152077,Driver
2080972,86290,null
106590,91273,null
115146,68237,Tess Bell
115147,68237,Little Eve
62231,80864,Mort
78110,73741,Casey
78110,150401,Colton MacReady
227615,73741,Namiko
58794,73741,Det. Traxler
135347,66130,Zen
127841,66130,No. 8
1044537,66130,Mangmoom
123073,97168,Self (archive footage)
154857,97168,Himself
237537,97168,Herself
4014,93700,null
83198,93700,Himself - Filmmaker
34489,82095,Jarrod
34489,130642,Brad
34489,93700,Himself - Actor
23185,130351,Himself
557821,130351,Himself
56198,61236,Himself (voice)
585502,61236,Himself (voice)
72569,61236,Himself (voice)
2646508,61236,Himself (voice)
34202,80350,Edward
34202,61348,Will
34202,61160,Anakin Skywalker (voice)
41345,61160,Ahsoka Tano (voice)
19506,61160,Obi-Wan Kenobi / 4A-7 / Medical Droid (voice)
23680,61160,Captain Rex / Commander Cody / Commander Fox / Clone Troopers (voice)
112013,72489,Raizo
1086861,72489,Yakuza Henchman
46021,72489,Yakuza Mohawk
73328,70846,Lorna
73331,70846,Sokol
766,74624,Ammonius
53674,73881,Raju Rastogi
993846,74228,Tommy
1485203,74228,Jack
76068,74228,Greg
43202,71135,Nadia
55061,74787,Mandira Khan
1490432,74787,Sarah Garrick
98286,74787,Reese Garrick
440879,89118,Vicente
1400838,72171,null
75912,73808,null
75913,158783,Count Fujiwara
75913,73808,null
75914,73808,null
59882,78836,Linda
112741,78836,Oscar
112745,78836,Alex
89823,78836,Victor
88029,131013,Alissa
88029,108932,Princess Unikitty (voice)
88029,94266,Suzie Barnes
89819,86014,Greg Heffley
89819,77206,Greg Heffley
111922,86014,Rowley Jefferson
111922,77206,Rowley Jefferson
116264,78034,Bruce Pearson
116263,78034,"Frederick ""Freddie"" Taylor"
112825,90357,Post Office Cashier
1702226,90357,null
111420,78653,Chris
28421,78653,Hans
5759,78653,Sana
1173984,127202,Rachel Kushner
1173984,115534,Laine Morris
973091,115534,Sarah Morris
221115,115534,Trevor
1277583,126548,Casey Cordero
1277583,115534,Isabelle
74308,64614,Father Janovich
74309,64614,Tao Vang Lor
74312,64614,Sue Lor
150656,79590,Frank Jr. (Age 7)
928330,79590,Sandy young
81462,104881,DeGroat's Date
42824,104881,Man at Drive In
1275451,104881,Woman at Drive In
53807,138036,Illya Kuryakin
53807,94015,Prince Andrew Alcott
53807,103384,John Reid / The Lone Ranger
142359,81512,Island Hotel Clerk
142360,81512,Stall Owner
41297,78264,Stan
113224,78264,Mona
551993,72169,Herself - Hair Battle Contestant
551994,72169,Himself - Hair Battle Contestant
551995,72169,Himself - Hair Battle Contestant
54424,72169,Herself
20404,61348,Amy
1114053,61348,Calvin
211662,61348,Enchanted Princess / Amy Winehouse Look-A-Like / Jessica Simpson Look-A-Like
969561,103341,Young Gary
1200850,103341,Young Andy
1200851,103341,Young Steven
1200852,103341,Young Peter
21193,74510,Nils Bjurman
1081736,118354,Quail's Girlfriend
97844,118354,null
126478,76091,null
136532,117192,The Doctor
136532,91505,Thomas
72305,111659,Flittle
72305,82463,Mary
72305,91505,Judith
72985,85131,William Martinez
149484,85131,Cpl. Lee Imlay
74302,85131,Cpl. Jason Lockett
15577,80615,Gylfie (voice)
33449,112515,Amelia Vanek
33449,80615,Marella (voice)
1077326,80615,Eglantine (voice)
139620,71490,Michael Matheson
41746,71490,Henry Matheson
103351,79868,Lee Morgan
11291,79868,Tia
25657,79868,Raymond Morgan
81097,80363,Albert Wesker
83820,65514,null
219264,68194,Sam Bolton
1127817,68194,Keith Archer
81682,103221,null
81682,80846,null
81682,74156,null
90682,73211,Sydney Briar
90683,73211,Laurel-Ann Drummond
44155,73211,Dr. Mendez
140196,89085,Sarah Gold
145133,67997,Civil Servant
2068585,67997,Malcolm's Secretary
76527,66934,null
14548,72176,Paul's Mom
20047,80831,Owen's Mother
87463,70862,Himself
13611,84236,as himself
13611,70862,Himself
224907,70862,Himself (archive footage)
302165,85438,Diana Rivers
85825,116413,Sasha
85825,118326,Ali Matazano
85825,96616,Jamie Martin
91643,74416,Mia Williams
972306,74416,Tyler Williams
115918,65259,Villmar
76894,65259,Linnea
115920,65259,Sara
60073,140174,"Joy ""Ma"" Newsome"
60073,104944,Grace Howard
60073,103539,Cassidy Roy
60073,93510,Molly Tracey
54697,129737,Mike Pancake
54697,93510,Eric Molson
54697,160954,Ian
6576,72129,Erickson
87441,67799,Vicki
87442,67799,Harry Goldburg
123064,74916,Greenberg (boy)
123065,74916,Greenberg Girl
92404,135536,Rick Flag
92404,96726,Luke
92404,129937,Mike Conlon
92404,108945,RoboCop / Alex Murphy
1386824,74868,Patrol Policeman
2238628,74868,null
36666,74868,Victor
81051,131830,Wilson
81051,102753,Samir
81051,73344,Malik El Djebena
17498,91126,Grandfather
17498,73344,César Luciani
89624,73344,Ryad
89624,152079,Raza Mansoor
89626,98961,Ammar
89626,73344,Jordi
184581,3790,David Turner
184581,96726,Henry
184581,89321,Jason
37204,89321,Marshall
210877,89321,Gabriella
30697,89203,null
1442,89203,Himself
562363,96020,Martín
27058,56095,Alex
27058,96020,Ana
433326,96020,Lucas
119589,66596,Jason Rogers
119590,66596,Duncan Wheeler
119591,66596,Charlie Day
119592,95088,Darius Britt
119592,105037,Brandy Klark
119592,160567,Tatiana
119592,118814,Mallory
119592,66596,Kelly Peters
1252846,76272,Young Alistair - 1975
1009108,76272,Andy - 1975
174745,76272,Alistair's Mum - 1975
2259303,76272,Stuart - 1975
127918,153584,Emma Blank
119901,153584,Gonnie
205725,87529,Courtney
124471,69784,Kookus
124471,98908,Andy Conners
342,98908,null
132157,90376,"Kevin Khatchadourian, Teenager"
1431169,90376,"Kevin Khatchadourian, 6-8 Years"
83814,73101,Eric Bishop
37758,115216,Corsican
37758,73101,Himself
83815,73101,Lily
83817,73101,Ryan
144852,99609,Danny Reyes
46903,99609,Samantha
85506,99609,Zachary Wells
5498,73587,Zinos Kazantsakis
53846,73587,Nadine Kruger
1186434,73587,Lucia Faust
8010,95311,Presto DiGiotagione / Alec Azam (voice)
23669,74668,Le Président de la République
6018,74668,Walter Gassman
118616,79259,Luke
27492,76251,Mr. Lizewski
116881,76251,Mrs. Zane
114252,82150,Stephen
114253,82150,Bunny
114254,96590,Lucia
114254,82150,Eloisa
38664,109673,Themistocles
37168,109673,Aesyklos
76792,90888,Phaedra
207396,92206,Scott
1644492,86781,Barbier de la Milice / Officer Milice Chrétienne
1644499,86781,Nihad (5ans)
84573,86781,Jeanne Marwan
105235,78349,Dark
97576,78349,Chinese Girl
105237,78349,Deaf
210824,93840,Dana Polk
486603,93840,Jules Louden
158587,72407,Marie Higginbotham
85071,77359,null
210386,71429,Morgan
1118075,71429,Ginger
939366,73023,null
59081,73860,George Toogood Smith
233276,73860,Pete Shotton
557872,83293,Himself
935275,88954,Caren
935276,88954,Kid in Line
456008,87232,Charles Xavier (12 Years)
66027,79251,null
574658,79251,Marija
1049995,79251,null
1281596,67295,Nerdy Bunny (voice)
1281596,74580,Ian
115737,118248,Muhammad Banir
1013156,96911,Christian VII
4460,96911,Juliane Marie
225034,85016,Himself
225035,85016,Herself
2548186,85016,"Himself - Professor of Folklore, Penn State"
2548187,85016,Herself - Archivist & Researcher
76920,69275,Martin
76919,69275,Roy
76917,69275,Hanna
76924,69275,Vegard
1017336,94939,null
225239,94939,Sanna
76337,94939,Magnus
1038989,94939,null
110927,80549,"""Woodchuck"" Todd"
66446,109317,Melanie Miller
66446,87485,Amy Squirrel
135851,80463,Billy Olsen
115406,80463,Phoenix Club President
77865,79946,Mick Jones
74442,83270,Sandra
74442,107057,null
66981,149572,Ceku
106786,149572,Karga / Kumo / Doktor
106786,148168,Ahben Sonel
83456,156726,John
83456,72308,Samuel Anders
77209,72308,Lt. Sharon 'Boomer' Valerii
54758,71282,Himself
1532950,71282,Himself - National Chicken Council
1532954,71282,Herself - Perdue Grower
1254308,67295,Impatient Bunny (voice)
2405431,84116,null
557133,84116,null
557132,84116,null
1240487,160080,Jillian Holtzmann
55536,112497,Tammy
55536,103372,Shannon Mullins
55536,115231,Maggie Bronstein
55536,100390,Diana
55536,160080,Abby Yates
55536,134368,Susan Cooper
64295,113348,Raphael
64295,159690,Raphael
83724,102819,Lou
221581,133419,"Patricia ""Fat Amy"" Hobart"
221581,96565,Becky Archer
221581,148956,Robin
221581,152091,Lindsey
96066,145150,Teddy McSwiney
96066,106487,Gale Hawthorne
96066,135133,Gale Hawthorne
96066,116823,Gale Hawthorne
96066,135567,Jake Morrison
96066,77414,Will Blakelee
60272,69746,Money Lender (voice)
154684,69746,Sea Captain's Daughter (voice)
49735,156387,Robert Lawlor
49735,110586,Dr. Frank Harte
49735,110748,Patrick
229696,110748,Alice
82452,108551,null
87588,75803,Miguel Ramirez
78197,85261,Ki (voice)
94605,72947,Olaf 'Gunn' Gunnunderson
124843,72947,null
84173,99615,Graham Windsor
84173,72947,null
94604,72947,Nathan Stanford
968350,71033,Liliana Coloto
93648,71033,Ricardo Morales
1139648,95309,Radio Announcer (voice)
1230173,95309,Linda Petersen
11889,95309,Anchorman
111465,79008,Token Black
61697,91483,Taylor Kwon
96047,70994,Young Michael
21318,70994,Laurie Strode
968863,79720,Joshua 'J' Cody
110920,71462,Himself
94815,71462,Himself
1245544,71462,null
114310,72919,Monique Rabelais
130253,109295,Billy
130253,143657,Will
130253,80846,"Mechanic / Anthony ""Tony"" Janekowski"
4734,80846,Old Woman
109438,108601,Jimmy Kelly
109438,78772,Riley Biers
109438,82041,Brent Mitchell
136348,82041,"Lola ""Princess"" Stone"
63313,82041,Holly
136347,82041,Mia
58395,88744,Maurice / Court Clerk
236696,88744,Rocket / Bright Eyes
6645,88744,Buck
95770,82934,null
1475905,82934,null
112579,82934,Himself
1147924,89337,Himself
933894,89337,Herself
1147926,89337,Himself
17078,89837,Gal
17078,84696,Patterson
550843,90374,Martha
550843,97328,Zibby
550843,107314,Marie Sebastian
550843,122920,Wanda Maximoff
51930,98124,Harvey Dent / Two-Face (voice)
51930,99728,Rourke
1170659,99728,Mitch Racine
95101,117590,Dale Arbus
95101,87869,Dale Arbus
95101,80241,Dan Grant
84225,91104,Billy
2609166,81910,null
1720900,81910,null
221809,94325,Beth Clayton
221809,127204,Emily
211429,94325,Ben Clayton
53258,104337,Earl Gaines
548375,104337,Cecil Gaines (8)
1199000,104337,Abraham
20258,158956,Captain Bukes
20258,100017,Erik Rothman
20258,110058,Lars
93236,110058,Jimmy
591209,110058,null
115134,140759,Paul / Adam
115135,140759,Eddie/Steve
115136,140759,David
4238,43708,Common
4238,100083,"Bob Mone (segment ""The Pitch"")"
4238,105715,Scott McKnight
95356,100083,"Jay (segment ""The Pitch"")"
2061284,71640,Himself
1622904,71640,Herself
142388,80969,Young Kathy
59671,88118,John Taylor
154229,88118,Roman
1319440,88118,Rupert
7929,85736,BURN-E
138073,85736,Maintenance computer
40632,91947,Bart Gregory
588231,91947,Joey
92651,91947,Janet
588232,91947,Mathilda
1559224,95307,Random Guy
935201,95307,Drew Boley
1223786,152017,"Louisa ""Lou"" Clark"
1223786,120799,Sarah Connor
224181,113186,Detective Jim Melic
224181,130490,Eric Coulter
224181,108190,Eric Coulter
224181,100498,Jack McClane
224181,120799,Kyle Reese
144146,87444,null
89645,89753,Hungarian Waiter
814200,77800,Hassan
6971,77800,Barry
2654901,102407,null
79270,73323,Annika Giannini
2564572,96737,Control Operator 1
1138165,96737,Passenger
230822,96737,Driver
73357,101025,Princess Isabelle
223879,74677,Himself
136486,80572,Anton
229933,89759,Hojjat
229933,76111,Ahmad
240243,76111,null
1421427,141890,Agu
1533161,141890,Dike
1695389,141890,Village Constable
1695396,141890,Ecomod 2nd Lieutenant
65920,118924,Silk
65920,91323,Julio
1023139,130576,Agent Sevier
1023139,122886,Kylo Ren / Ben Solo
1023139,102800,Lev Shapiro
1023139,104863,Allan
1023139,114601,Phillip Altman
85073,83270,Monica
2238533,140763,null
1718431,140763,null
1016168,96373,Older Skunk
1016168,130073,Cinderella
1016168,149830,Elizabeth Bennet
234982,149830,Jane Bennet
1508785,149830,Lydia Bennet
122428,77307,Father
17587,77307,Mother
122426,77307,Older Daughter
122424,77307,Son
1336036,107559,Shrink #1
109978,107559,Shrink #2
1124488,84954,Suburban Mom
1124489,84954,Suburban Mom
116714,74532,Raul
1460926,74532,Juan
1277411,109687,Himself
1277413,109687,Himself
1277414,109687,Himself
1360805,109687,Herself
94602,75440,Dr. Scott Blumeth
94600,75440,Condoleezza Rice
17193,75440,Pilot
147445,79592,Himself
109434,79553,null
117760,79553,Cheung Wing-sing
234398,83827,Himself
2277352,83827,Himself
2277353,83827,Herself
2277354,83827,Himself
530025,91500,Primrose Everdeen
82639,87483,Pippi
65225,113416,Sonny
502608,113416,Steven
232499,113416,Paul Wong
113948,113416,Snakehead Mama
142194,79318,Himself
142195,79318,Himself
115252,79318,Himself
1371398,140715,Ice Cube
1154054,140715,Dr. Dre
1115984,155820,Bud
1115984,140715,Eazy-E
55091,140715,Dj Yella
236048,87520,Carly
1163717,78574,Sonny
1163718,78574,Ashlee
1163719,78574,Connie
124870,82242,Pietari
148012,82242,Rauno
93004,82242,Aimo
148383,82242,Piiparinen
202949,89047,T.J.
130640,133419,Emily Junk
130640,111622,Violet Mulligan
130640,106002,Petra Arkanian
130640,82459,Mattie Ross
1539168,75341,Mugger
2191245,75341,Police Chief
94769,73106,Nathan
94906,73106,Lube
25544,105715,Lloyd Wright
78429,89470,Li Fai's Sister
78429,115624,Cheng Lai Sheung
142646,115624,Cop Fat
87621,115624,Siu To
144212,146443,Bruno
144213,146443,Pablo
144214,146443,Laura
978960,146443,Victor
123879,104243,Boss Johns
177596,94070,Graham's Colleague
1005280,94070,Judge
51992,80858,Joanna
63312,108689,Terra
56205,82527,O'Malley Director #1
27740,79057,Stans
27740,128360,Sheriff Chris Mannix
149192,85774,Himself (archive footage)
149193,85774,Himself
229855,85774,Himself
167391,85774,Himself
1260745,72356,Gus / Peck / Other males (voice)
225986,72356,Female Cloud / Human Mom / Other females (voice)
115699,72109,Monami / Vampire Girl
115700,72109,Jyugon Mizushima
117116,72109,Keiko / Frankenstein Girl
115702,72109,Midori
93564,100163,Mina
1156024,103772,Mariko Yashida / Scarlet Samurai
1179243,103772,Yukio / Pinkie Pie
150,110826,Tremaine
85162,110826,K2
1109702,122904,Dopinder
1047649,122904,Francis Freeman / Ajax
27588,122904,Warlord
65451,82463,Joe
70124,86142,Gunziro Mitsuhasi
1214603,86298,Truck Driver (voice)
1785574,86298,Young Linda (voice)
3309,79588,Alistair Wooley
149985,86626,Otto Goldberg
79532,86626,Lucien
1810360,92694,Girl in Bed
131519,130520,Gratuity 'Tip' Tucci (voice)
131519,94018,Petty Officer Cora 'Weps' Raikes
131520,114818,Candace
131520,94018,Sam
104561,112767,Stanley
104561,101415,Simon Daldry
104561,87234,Oliver Tate
81571,87234,Jordana Bevan
1280827,80126,Hunter #1
984629,90374,Max
1047644,109848,The Bad Man
1711557,109848,The Dead Woman
1711559,109848,Pick-Up Man
1046865,96373,Skunk
17606,134569,Isabella Patterson
17606,109850,Julia Maddon
17606,109483,Ellie Andrews
17606,105593,Amanda Drummond
17606,159755,Ashley Wednesday
17606,141866,Amber
6944,103624,Wanda
6944,88810,Minny Jackson
1223440,104841,Aningaaq (voice)
85812,81788,Mick Brennan
84261,81788,Erit
43323,78088,Jabir (voice)
559068,78088,Dan Brenner (voice)
357551,106883,Therese Girard
73890,85399,Mia
141687,104925,Belle Blake
141687,85056,Sarah Hart
1015892,89072,Martin's Father
206352,89072,Martin's Mother
51383,109317,Barry
51383,83134,Dale
74618,96448,Shelby
74618,83134,Allison
59926,83134,Chad
56843,136654,Edoardo
56843,81831,Bruno Michelucci
126983,81831,Anna Nigiotti in Michelucci - anni '70
126986,81831,Il Nesi
23721,77427,Dr. Heiter
121574,77427,Lindsay
121575,77427,Jenny
121575,92058,Miss Yennie
121576,77427,Katsuro
59233,97860,Frankie
59233,109578,Tom Bowen
59233,80917,Andrew Kaulder
56677,80917,Samantha Wynden
1233885,80917,Homeless Woman
128639,74115,null
225730,85179,null
118579,85179,Natsuki Shinohara
118577,85179,Kazuma Ikezawa
571500,85179,null
17490,84615,Ronald Wilkes
39187,90357,Hannah
39187,110882,Bethan (voice)
39187,98836,Queen Elizabeth
39187,133771,Hotel Manager
305993,86833,Jewelry Store Couple
66431,88179,Tilly Shaw
66431,87192,Sam
236695,87192,Moses
972040,87192,Pest
972041,87192,Jerome
212208,93272,Audrey (voice)
527313,111680,Audrey Martin
1174927,111680,Conrad Hartman
1466400,106471,null
35028,95873,Ruby
35028,104863,Chantry
55615,104863,Dalia
1234815,84236,null
129657,84236,as herself
84497,116887,Joshua
84497,109850,Tobey Marshall
84497,160271,Phil
39388,42740,Emily Brooks
39388,85881,Jackie Flaherty
39388,160271,Pamela Harris
1370749,108932,Blake / Additional Voices (voice)
31713,86487,null
71403,113453,Officer Segars
71403,116977,Travis / Captain Lippincott
71403,98160,Gentry
38026,104419,Lex Luthor (voice)
587020,108190,"Tobias ""Four"" Eaton"
587020,91974,David
78320,78321,Andy
120722,78321,Jonah
996701,114762,Alec
996701,109483,Daniel
996701,112552,Andrew Neiman
996701,103539,Sutter Keely
996701,122902,Reed Richards / Mr. Fantastic
135651,103624,Oscar Grant
135651,146656,Adonis Creed
135651,103659,Victor Stone / Cyborg (voice)
135651,109483,Mikey
135651,92420,Steve Montgomery
135651,122902,Johnny Storm / The Human Torch
101428,73392,Himself
121606,81845,Equerry
78452,92008,Mallory Kane
999680,92008,null
939423,101884,Walter
939422,101884,Tommy
1254881,90403,null
114034,90403,Venetian Nobleman
63544,104597,Thomas Foran
136973,104597,Tom Hayden
1273231,101577,Soul Anshu
1273232,101577,Soul Winters
1273233,101577,Soul Lake
52144,81898,Herself
197061,81898,null
231718,89300,Ivan
39847,89300,Deniz
210262,89300,Stef
78803,89300,null
34199,81083,Smith
58754,81083,Stella
231547,81083,Thor
7706,81132,Sheila
7706,81083,Lorelei
61263,136598,James Griswold
1286744,136598,Kevin Griswold
114725,88879,Joichiro Nishi
144591,86892,null
36594,101529,Alice
36594,95761,Dottie Smith
36594,114707,Merrin Williams
573773,92058,Martin
1080026,92058,Candy
1080027,92058,Karrie
82163,87298,null
1261694,105504,Muse
1266859,105504,Bilal
141373,81417,Surveillance Camera Expert
87220,81417,Daniel Rey
141374,81417,Ali Rey
112561,102165,Halle Anderson
112561,94015,Snow White
112561,104312,Clary Fray
83356,104312,Jace Wayland
1075355,104312,Isabelle Lightwood
567269,91935,Emelia
72855,127136,Jill Barker
72855,91935,Beth Fischer
72855,117176,Jane Hawking
142182,81562,Aaron's Friend
84667,89000,Luján
970399,89000,El Perro
1445128,89000,Casal
154091,98175,Professor Quincy
1572043,98175,Mary Anne Cachillo
516722,109042,null
6951,109042,null
585182,97744,Himself
585182,77907,Himself
1081511,96417,null
222330,112804,Karen
222330,94799,Maggie
222330,89039,Rhoda Williams
1114903,89039,Alex
1301641,89039,Himself (voice)
130782,114762,Faiza
130782,102278,Bonnie
223286,85342,Diogo Fraga
124294,80185,""
74266,33154,HImself
74266,80185,null
587823,100487,Lena Duchannes
550839,81158,null
550840,81158,Himself
550841,81158,Himself
122765,86000,Boy
122757,86000,null
55934,86000,Alamein
55934,115122,Viago
1753255,86000,Dynasty
36060,96728,null
1149894,96728,Rorschach Doctor
75073,88179,Callum O'Neill
18052,91886,Sawyer Nelson
128628,82095,Elaine
128629,82095,Denise
2112237,81191,null
214413,93432,Himself
1262638,93432,Himself
1262639,93432,Himself
577674,93432,Himself
14670,78517,Herself
1545967,78517,null
222274,82037,Himself
1539574,82037,null
1085462,91978,Manager
1618184,91978,Screaming Woman
225692,91126,Albert Narracott
85176,83132,null
95136,83132,null
139135,82173,Aura
139147,82173,Siri
139148,82173,Nadine
139149,82173,Candice
114461,82931,Javier
512958,110645,Eva
512958,82931,Natalia
269695,82931,Ramiro
144650,92210,Haruhi Suzumiya
144655,92210,Kyon
144648,92210,Yuki Nagato
144649,92210,null
1263732,76738,Himself
1263733,76738,Himself
1263734,76738,Himself
1263735,76738,Himself
204588,87522,Samantha
98292,87522,Alvarez
79082,119141,Kim Jong-un
79082,87522,Trainee Wong
78147,143255,null
78147,101076,null
142276,80862,Himself
142272,80862,null
1208782,80862,""
60899,95199,Marco
18050,155064,Jesse
18050,111659,Princess Aurora
131617,77455,Himself
2665595,77455,Herself
124644,114762,Megan
124644,99007,Nora Greene
111690,84952,Yuko Moriguchi
72764,84952,Naoki's mother
124402,84952,Yoshiteru Terada
559411,101962,Ame (voice)
559411,84952,Shuya Watanabe
17181,85788,Dalton Lambert
7401,85788,Elise Rainier
225610,93563,Hydell
90777,92309,"Gayle, Angry Mom"
1614459,92309,Young Boy
1651953,148626,Lewis Ranieri
1651954,148626,Fund Manager
175630,148626,Lewis Bond Trader
127432,89470,null
1106973,89470,Irina
1709183,91628,null
1358760,91628,Balinese Woman - Resolution Tour
183812,92264,Joseph Morelli
10582,93242,Powers
10582,92264,Ranger
206177,95508,Ash
52891,95508,Mark
132217,90524,CIA Man
1432979,90524,Riah
572038,90524,Thermal
73381,132961,Gabriel Oak
73381,114060,Eric Deeds
81685,112818,Leo Barnes
81685,160565,Leo Barnes
81685,91976,Diaz
17022,113640,Claire
17022,91673,Emmy
3730,95744,Jeannot
1102621,102684,Chang
1840,102684,Gordon
2602385,98056,Alexandre
145836,89194,Nova Prescott
234984,89194,Jesse Richter
114372,89194,Simone Daniels
1212899,112421,Jon's Mother
1335635,112421,Jon's Father
1780254,112421,Radio DJ
908548,102396,Ania
62447,102396,Sezer
91495,86882,Helen
150810,148888,Justin Bieber
239996,95207,Abraham Lincoln
933383,101904,himself
933384,101904,himself
933385,101904,himself
76556,97057,Thor Heyerdahl
77976,97057,Herman Watzinger
559195,97057,Knut Haugland
76547,131714,Gezza Mott
76547,90600,Roger Brown
559207,90600,Diana Brown
77981,90600,Ove
2004564,95583,null
169449,90719,Palmer's Wife
1223793,114044,Bea
1223793,135532,Chloe
110902,135532,Belial
90130,96530,null
143640,83803,Radio Lecturer (voice) (archive sound) (uncredited)
98953,112303,Jeremy Kern
98953,94323,Jeremy Kern
98953,134783,Turtle
213612,89090,Himself
1301353,89090,null
131820,88932,Molly
1223185,88932,Peter Friedkin
223124,88932,Candice Hooper
125025,135567,Sam
78040,93265,Adam Mitchell
235548,93265,Shane Fuller
971814,93265,Victoria Mitchell
27271,95949,null
88710,95949,Francesca
47827,95949,Piero
53117,89427,Nick
77088,89427,Beth
550312,90522,Agent Two
1186694,90522,Agent One
177099,99615,Alex
497796,99615,Ricky
150028,138696,Milana
1158460,138696,Blaise
1158461,138696,Alice
1142720,127202,Greg Gaines
1142720,93270,Thomas Kub
225694,93270,Costa
225695,93270,JB
996700,93270,Dax
1011100,90405,Maya
1648755,88672,Customer
1723660,88672,Sadie
17449,88672,Officer Washburn
74949,95441,Rex
1178738,97826,The man
1178739,97826,The aunt
1178740,97826,The young soldier
1133349,138036,Victoria Vinciguerra
1332680,160656,Louisa Kinnie
1180166,85796,null
117458,85796,Drake
84224,94494,Lena
94103,94494,Dre
8700,92439,Zoe
34111,92439,Will
1331425,80906,Himself - Hedge Fund Manager
1059479,80906,"Himself - Managing Director, Westwood Capital"
1331426,80906,Himself - Therapist
173810,94677,Omar
1978679,94677,null
123846,140747,"Abigail ""Abby"" Louise Jensen"
205204,140747,Jay Kepler
205204,96448,Josh
143329,140747,null
144853,140747,Krista Cook
225163,111795,null
964549,111795,Dinesh
1136406,122920,Peter Parker / Spider-Man
1136406,99145,Lucas Bennett
1304662,99145,Thomas Bennett
90498,86014,Rodrick Heffley
518627,87306,Joe Lamb
156689,87306,Mrs. Kaznyk
88950,87306,Mr. Kaznyk
984658,104241,Brooke
95266,97858,Shirley Moochmore
1375948,97858,null
1186663,97858,Kayleen Moochmore
91520,143657,David
91520,132480,Ellis Jones
56024,89904,George Valentin
82923,102753,Marie Brisson
82923,89904,Peppy Miller
561869,89087,Cataleya Restrepo (Age10)
1107313,96821,Senior Bully
512991,130073,"Prince ""Kit"" Charming"
1746888,107702,null
72132,94672,Gabriel Garza
142193,103228,Yancy Becket
550705,85394,Himself
550706,85394,Himself
129024,80350,Becca Crane
108919,80350,Jacob White
1223726,126548,Wesley Rush
98285,126548,Madison Morgan
1207369,98296,Theo
166772,95543,Eunice (voice)
1315615,95543,Creature Siren (voice)
17245,90603,Batman/Bruce Wayne (voice)
60458,112277,Sam Richards
60458,115147,Young Amanda Collier
60458,90870,Avery Miller
1608910,127144,Himself / Lampoon Contributer
41039,127144,Himself / Director / Producer
1059130,127144,null
938292,90057,Hannah LaForche
78423,131830,Samba
78423,105246,Nicolas
78423,92259,Driss
19370,92259,Yvonne
219708,92259,Magalie
944159,101088,Reverend
221611,106696,Kristoff (voice)
221611,111529,Craig
152486,102469,Alice Flannery
60373,102469,Jeremy King
1270717,91548,null
151073,91548,Herself
1998559,91548,null
17743,103335,Margo (voice)
18,104245,Chug (voice)
143674,84506,Aist
143667,84506,Miron
143673,84506,Tanya
42286,99106,null
171955,99106,null
31168,87975,Amanda Maples
31168,112818,Liz
84209,87975,Ben Delaney
1253360,87975,Comandante Veracruz
11153,84414,Superman/Clark Kent
110014,155064,Roberta Hoffmann
110014,89388,Allison Henderson
110014,84414,Lois Lane
35434,92751,Arbeiter
46987,92751,null
47781,92751,Mutter Supermarkt
566882,116855,Leonardo
566884,116855,null
566883,116855,Giovana
1683550,116855,Laura
589162,93693,null
589162,114670,null
61099,100527,Mrs. Feldman
1788835,100527,Bus Station Clerk
65171,100527,Bus Station Worker
125617,106762,Vash The Stampede
112205,106762,Milly Thompson
144773,106762,null
220232,100450,null
72099,100450,null
543845,100450,null
21214,100450,null
111002,94896,Scrappy Holmes
549598,89356,Mari
549601,89356,Jun
1122490,89356,Roberto as a Young Man
1689870,84160,null
122889,110553,Harry Osborn / Green Goblin
122889,92420,Andrew Detmer
558466,92420,Matt Garetty
82700,110645,Antonio
82700,129653,Félix
1205497,129653,""
1188558,91873,Randy Garrity
130227,96448,Barry
198855,103539,Ricky Mehlinger
92730,88272,The Woman
543726,88272,Peggy Cleek
2193888,88272,null
586000,91199,Russell
586001,91199,Glen
1562478,91199,Jamie
1482847,91199,Jill
515875,108601,Lani
1203030,108601,Gus
218948,89305,Will McKenzie
218948,113532,Will McKenzie
207321,89305,Jay Cartwright
207321,113532,Jay Cartwright
222068,89305,Neil Sutherland
222068,113532,Neil Sutherland
1240639,89305,Simon Cooper
1240639,113532,Simon Cooper
928908,95567,Josh Alan Davis
930214,93061,Hannah
930215,93061,Jason
55779,93061,Jacob
1141384,90531,Woman on Subway Train
2063665,90531,Alexa
563570,108447,Cristian
563569,108447,Debora
135482,87205,Natasha Warner
81332,87205,Peter Ferguson
42182,87205,Steve Miller
135483,87205,Jim 'Tangles' Williams
