person_tmdbId,movieId,role
2294,32587,null
2294,80219,null
62721,33085,null
7270,3476,null
7270,3707,null
7270,2025,null
7270,5364,null
7270,3101,null
7270,2942,null
7270,2269,null
26713,367,null
26713,786,null
26713,4480,null
26713,157407,null
26713,5313,null
26713,3857,null
26713,1970,null
62942,62378,null
56828,1378,null
56828,502,null
56828,146,null
56828,5521,null
56828,870,null
56828,6906,null
55075,104241,null
55075,58627,null
55075,36533,null
63477,27816,null
57314,2090,null
57314,2085,null
57314,3034,null
57314,1023,null
57314,1025,null
57314,2078,null
57314,616,null
8876,2046,null
8876,7872,null
8876,92966,null
8876,685,null
8876,4477,null
8876,2950,null
8876,2053,null
8876,5361,null
8876,1380,null
8876,6037,null
28889,889,null
43513,2790,null
43513,3701,null
10943,56174,null
10943,116823,null
10943,106487,null
10943,135133,null
10943,86548,null
10943,31696,null
63943,544,null
63943,4654,null
63943,8132,null
52629,4670,null
52629,2166,null
52629,20,null
52629,4279,null
52629,3770,null
52629,8870,null
52629,6810,null
52629,5111,null
39819,114122,null
39819,156,null
39819,58904,null
39819,31700,null
39819,5943,null
39819,1678,null
39819,42732,null
39819,194,null
39819,3051,null
46391,194,null
46391,156,null
16410,26403,null
16410,6093,null
16410,5038,null
58868,6482,null
58868,2392,null
4037,4573,null
4037,354,null
4037,3263,null
4037,3361,null
4037,3180,null
4037,6185,null
4037,852,null
4037,6484,null
2042,1049,null
2042,3906,null
2042,1831,null
2042,31162,null
2042,423,null
2042,1972,null
2042,479,null
2042,3697,null
64045,43560,null
64045,2359,null
64045,72741,null
64045,95199,null
57090,1037,null
57090,338,null
57090,240,null
57090,4445,null
56998,1382,null
56998,1422,null
56998,8830,null
56998,1985,null
56998,80026,null
56998,169,null
64073,1191,null
64131,60943,null
49903,86059,null
49903,46337,null
49903,4822,null
49903,2709,null
49903,56176,null
52405,605,null
52405,115147,null
52405,2622,null
52405,3712,null
52405,43,null
52405,5873,null
33433,54276,null
33433,3185,null
33433,4815,null
33433,1357,null
33433,94325,null
21053,103,null
21053,54331,null
21053,2231,null
21053,373,null
21053,34536,null
21053,5893,null
21053,4821,null
22012,4614,null
63550,1979,null
63550,3393,null
65429,3799,null
65429,4241,null
65429,3054,null
65429,5672,null
87742,69757,null
87742,95510,null
87742,110553,null
18392,26116,null
18392,3546,null
18392,4426,null
18392,4319,null
18392,6448,null
18392,5795,null
18392,4220,null
18392,5057,null
18392,2944,null
4945,4638,null
4945,2,null
4945,88140,null
4945,2054,null
4945,74452,null
4945,2501,null
4945,7324,null
4945,2094,null
4945,558,null
1032536,111659,null
64796,1991,null
64796,742,null
64796,2867,null
64796,5343,null
64796,3716,null
64743,5691,null
64754,53468,null
3110,988,null
3110,269,null
3110,6851,null
3110,4851,null
3110,18,null
41530,27867,null
31511,71156,null
64823,5540,null
664,2699,null
664,43917,null
664,3250,null
664,160,null
54050,4141,null
54050,87483,null
54050,7451,null
54050,69606,null
54050,58105,null
54050,1648,null
54050,36525,null
54050,6593,null
11429,1022,null
11429,3759,null
11429,2080,null
11429,1026,null
11429,1282,null
11429,3775,null
11429,596,null
11429,2085,null
11429,1032,null
11429,3611,null
11429,2087,null
11434,2099,null
11434,2080,null
11434,1022,null
11434,2087,null
11434,1032,null
11434,3611,null
11434,1282,null
26458,2806,null
20305,2549,null
8843,7753,null
8843,42351,null
8843,2108,null
8843,3257,null
8843,74324,null
8843,433,null
8843,1515,null
72757,90531,null
72757,105844,null
72757,64197,null
20561,268,null
20561,2769,null
20561,111251,null
20561,55272,null
20561,66200,null
71872,102194,null
71872,90057,null
71872,130576,null
21217,2413,null
21217,3301,null
21217,1550,null
21217,2302,null
21217,637,null
21217,26700,null
21217,3120,null
21879,85261,null
21879,13,null
21879,2394,null
21879,3400,null
21879,5171,null
21879,2142,null
65317,2893,null
1723,5049,null
1723,4010,null
1723,4531,null
1723,5027,null
1723,458,null
1723,4106,null
1723,5199,null
1723,5531,null
1723,7802,null
1723,91483,null
1723,3190,null
1723,5859,null
1723,996,null
11057,6115,null
11057,2802,null
11057,2237,null
5696,4688,null
5696,4603,null
5696,2881,null
5696,1507,null
5696,1962,null
5696,726,null
5696,3811,null
5696,3848,null
5696,2738,null
5696,2070,null
5696,77291,null
5696,5947,null
55439,3079,null
55439,49,null
15127,8724,null
15127,6684,null
56911,37477,null
56911,3243,null
56911,277,null
56911,4721,null
56911,2860,null
56911,1702,null
65026,522,null
52038,2106,null
52038,4054,null
52038,1432,null
52038,31225,null
2690,1246,null
2690,2734,null
2690,6947,null
2690,1674,null
2690,6238,null
2690,448,null
2690,2919,null
2690,1913,null
2690,1682,null
2690,5747,null
2690,4927,null
56435,3946,null
56435,31431,null
16853,351,null
16853,5014,null
52112,100083,null
52112,4368,null
52112,34129,null
52112,6338,null
52112,65802,null
52112,3177,null
58689,47810,null
58689,1594,null
58689,61705,null
58689,5527,null
58689,3893,null
58689,2165,null
58689,6341,null
58689,77191,null
66219,58972,null
66219,42958,null
65420,2974,null
65420,3573,null
65420,3474,null
15156,3787,null
2036264,3483,null
65452,1041,null
65452,59118,null
65452,32943,null
65452,82463,null
65452,1596,null
65452,3163,null
65452,5788,null
65452,501,null
65452,70201,null
65452,8951,null
1744,1337,null
1744,1035,null
1744,8403,null
1744,2550,null
1744,1253,null
1744,8752,null
1744,8462,null
1744,2670,null
1744,25900,null
1744,7180,null
1744,5384,null
1744,4337,null
1744,1331,null
1744,1947,null
1744,1371,null
1744,6303,null
65531,48,null
65531,3159,null
37710,2457,null
37710,4443,null
37710,3113,null
37710,9,null
37710,879,null
37710,3197,null
37710,379,null
37710,4756,null
37710,2311,null
37710,3669,null
65602,839,null
65608,1147,null
9915,3639,null
9915,2947,null
9915,3984,null
9915,6582,null
9915,4177,null
9915,3519,null
9915,2991,null
9915,4930,null
9915,6077,null
55476,1821,null
55476,3594,null
55476,272,null
55476,49957,null
55476,1366,null
34481,3565,null
29471,2902,null
29471,5850,null
29471,3764,null
15206,3584,null
15206,4086,null
11091,4023,null
11091,4701,null
11091,112911,null
11091,54648,null
11091,1604,null
11091,71823,null
11091,100083,null
11091,45499,null
11091,90717,null
11091,2273,null
11091,8968,null
11091,5630,null
2460,5152,null
2460,1801,null
2460,80839,null
65734,113453,null
65734,86817,null
65734,7346,null
65734,4340,null
1090,2763,null
1090,5342,null
1090,6263,null
1090,2826,null
1090,1610,null
1090,2822,null
1090,485,null
1090,165,null
1090,3527,null
1090,1036,null
1090,5094,null
54967,603,null
54967,1588,null
54967,2574,null
54967,2042,null
20400,5572,null
20400,34150,null
20400,94323,null
20400,53464,null
20400,112303,null
20400,108156,null
65859,468,null
3388,2243,null
3388,472,null
3388,1958,null
3388,27808,null
3388,82499,null
3388,1784,null
23213,100,null
23213,1833,null
23213,4661,null
23213,490,null
23213,5642,null
23213,4885,null
23213,5237,null
48980,3825,null
48980,6013,null
41549,109853,null
41549,724,null
41549,550,null
41549,53466,null
41549,2759,null
66088,4047,null
66088,6186,null
66074,59727,null
15630,2523,null
66191,1907,null
43468,217,null
43468,7773,null
43468,7320,null
27146,9005,null
27146,1005,null
27146,8935,null
179616,3282,null
66601,7915,null
3224,2020,null
3224,2252,null
3224,1482,null
3224,8123,null
3224,3481,null
3224,26838,null
3224,106438,null
3224,5367,null
3224,3547,null
3224,6552,null
3224,1179,null
3224,2441,null
3224,47629,null
3224,92,null
66960,7453,null
66960,6266,null
66960,4247,null
19000,43921,null
19000,7137,null
15254,665,null
15254,2843,null
15254,8254,null
15254,39768,null
1126,308,null
1126,8656,null
1126,306,null
1126,1176,null
1126,307,null
66548,432,null
66548,59333,null
66548,65133,null
66548,1564,null
12995,46976,null
12995,5015,null
12995,63113,null
12995,103249,null
12995,8970,null
12995,39427,null
12995,56607,null
34611,5969,null
34611,1135,null
34611,92756,null
34611,5970,null
34611,4585,null
34611,6521,null
66654,5621,null
65994,113416,null
65994,7981,null
65994,27802,null
66718,7981,null
66718,27802,null
1223,70927,null
1223,7367,null
1223,608,null
1223,471,null
1223,82459,null
1223,50912,null
1223,143859,null
1223,1245,null
1223,1394,null
1223,71464,null
1223,55820,null
1223,106766,null
1223,4027,null
1223,1732,null
1223,6873,null
1223,6440,null
1223,61323,null
1223,3683,null
1223,4881,null
9248,33836,null
9248,70293,null
9248,34364,null
9248,275,null
9248,2424,null
9248,3975,null
9248,539,null
9248,1409,null
13973,2660,null
2917,3932,null
2917,2648,null
2917,1340,null
57134,67867,null
57134,4887,null
57134,3409,null
57134,43679,null
129422,98611,null
129422,98803,null
129422,99089,null
129422,87598,null
129422,87383,null
10491,1676,null
10491,2985,null
10491,2916,null
10491,7307,null
10491,3826,null
10491,1092,null
10491,7586,null
10491,193,null
20412,2528,null
20412,62049,null
20412,4625,null
20412,49688,null
20412,952,null
12920,5933,null
12920,4623,null
12920,135,null
12920,511,null
12920,26870,null
12920,7005,null
140244,158314,null
15557,91104,null
15557,2333,null
15557,606,null
15557,49824,null
15557,8966,null
26475,7846,null
30309,4500,null
30309,26749,null
30309,3626,null
30309,79203,null
30309,26809,null
30309,3221,null
30309,1173,null
30309,3223,null
30309,1554,null
56735,53326,null
548474,74438,null
548474,98829,null
18378,26394,null
18378,3497,null
18378,218,null
18378,7084,null
18378,3244,null
18378,5561,null
18378,5117,null
18378,4972,null
18378,31921,null
18378,6314,null
18378,2249,null
18378,3844,null
18378,5777,null
18378,3791,null
42171,2771,null
42171,4606,null
42171,43177,null
42171,416,null
42171,4354,null
42171,4060,null
42171,4465,null
5834,2056,null
5834,2035,null
5834,2043,null
5834,2047,null
5834,2098,null
5834,1031,null
5834,2095,null
5834,1011,null
5834,1012,null
5834,2015,null
5834,1018,null
5834,4800,null
5834,1028,null
5834,1010,null
5834,2079,null
5834,6983,null
7671,1661,null
56106,8948,null
56106,6944,null
56106,5,null
56106,4080,null
56106,360,null
11426,596,null
11426,1282,null
11426,1029,null
58448,26494,null
58448,1746,null
58448,88,null
58448,575,null
58448,3680,null
58448,3679,null
58448,419,null
58448,3253,null
56263,2514,null
56263,2513,null
18669,3654,null
18669,7308,null
18669,1344,null
18669,2532,null
18669,5277,null
18669,2531,null
18669,3806,null
31900,7810,null
31900,7649,null
6729,281,null
6729,1791,null
6729,1955,null
6729,7415,null
6729,6927,null
6729,3395,null
6729,5689,null
6729,3111,null
81186,5868,null
81186,2659,null
67604,1033,null
67604,2033,null
67607,1033,null
67607,2090,null
107274,1033,null
107274,2559,null
107274,2033,null
107274,313,null
2163,56941,null
2163,100487,null
2163,49910,null
2163,50912,null
2163,2331,null
2163,6327,null
67794,242,null
229702,96373,null
54441,1044,null
54441,3260,null
54441,97254,null
54441,6419,null
54441,1296,null
54441,254,null
54441,3094,null
54441,4667,null
54441,515,null
54441,2276,null
54441,6596,null
67657,54910,null
113799,6103,null
113799,26079,null
113799,2639,null
37948,2171,null
37948,4725,null
37948,8950,null
37948,116397,null
37948,4738,null
37948,101360,null
33883,3930,null
33883,2661,null
33883,6561,null
33883,2656,null
57022,8576,null
57022,27416,null
61371,42734,null
59958,4143,null
59958,2279,null
7397,5363,null
55116,891,null
55116,1655,null
34682,2103,null
34682,2153,null
34682,640,null
34682,1441,null
34682,2423,null
7256,5872,null
7256,51412,null
7256,33158,null
7256,290,null
7256,4238,null
7256,1615,null
7256,707,null
64191,4386,null
67781,5668,null
67781,7179,null
2352,7010,null
2352,4223,null
2352,3412,null
2352,2467,null
2352,1619,null
2352,3036,null
2352,8534,null
67753,6664,null
67753,2458,null
67753,3708,null
58220,1957,null
58220,6991,null
58220,3579,null
323,2753,null
323,38798,null
323,5960,null
323,5810,null
323,376,null
323,1617,null
323,87660,null
323,3249,null
323,3317,null
67767,5247,null
67767,4397,null
67767,4396,null
67767,5246,null
14692,8633,null
14692,6166,null
14692,102,null
14692,2453,null
14692,267,null
14692,4674,null
28898,30850,null
28898,58,null
28898,2117,null
28898,57353,null
28898,122932,null
15389,8499,null
15389,8189,null
15389,62764,null
15389,2130,null
15389,47274,null
15389,8128,null
15389,5772,null
15389,6961,null
15389,334,null
15389,775,null
67795,5617,null
57691,1753,null
57691,5106,null
57691,216,null
57691,6025,null
57691,1473,null
19850,33672,null
19850,63992,null
19850,7285,null
19850,85397,null
1215,1707,null
1215,3646,null
1215,7369,null
1215,5419,null
1215,2581,null
1215,104076,null
1215,88356,null
1215,63540,null
19450,3201,null
19450,7305,null
19450,3588,null
19450,3529,null
19450,1351,null
25630,7178,null
25630,2097,null
25630,3171,null
25630,1076,null
110828,97230,null
64508,2816,null
64508,26271,null
64508,2815,null
64508,2983,null
64508,2643,null
67897,6718,null
67897,2472,null
67897,4214,null
67897,4676,null
6448,1084,null
6448,3037,null
6448,26199,null
6448,26349,null
6448,7619,null
6448,4634,null
6448,26371,null
21684,107406,null
21684,51709,null
21684,31364,null
21684,76091,null
21684,63179,null
96676,117444,null
81718,146309,null
81718,101962,null
81718,3945,null
81718,57504,null
81718,85179,null
95901,112062,null
54451,6808,null
54451,3836,null
14860,755,null
67919,26160,null
67925,27800,null
78014,27800,null
122186,27800,null
122186,95473,null
122186,95165,null
122186,95147,null
122186,95182,null
122186,80083,null
2079911,27800,null
67941,8811,null
6361,27338,null
6361,7449,null
23799,57326,null
23799,42721,null
23799,66808,null
23799,6872,null
30038,26812,null
30038,2397,null
26479,7845,null
51677,91582,null
51677,5079,null
51677,2287,null
17282,5909,null
17282,8142,null
17282,27784,null
17282,63276,null
17282,7235,null
17282,86142,null
17282,27317,null
17282,30745,null
17282,61289,null
17282,111486,null
17282,33896,null
68212,6261,null
68212,6170,null
68212,3347,null
68212,986,null
40256,85056,null
40256,62081,null
40256,5329,null
40256,52458,null
40256,38992,null
40256,7362,null
68085,2263,null
4027,318,null
4027,4994,null
4027,3147,null
4027,56145,null
1255,26731,null
1255,2611,null
1255,4889,null
1255,4037,null
1255,4029,null
1255,3613,null
1255,1834,null
1255,101531,null
1255,7348,null
6349,7792,null
6349,1964,null
6349,1488,null
6349,26435,null
6349,7018,null
6349,6787,null
6349,2803,null
6349,1096,null
6349,54220,null
78118,7158,null
122583,45969,null
122583,129,null
14614,2493,null
14614,760,null
54590,3048,null
54590,2866,null
54590,4091,null
54590,656,null
54590,135268,null
54590,2849,null
54590,542,null
54590,39715,null
25558,1030,null
25558,8761,null
25558,7757,null
19457,7357,null
19457,8003,null
19457,4339,null
19457,6630,null
19457,45679,null
19457,6064,null
19457,6646,null
19457,6449,null
19457,2535,null
7722,64508,null
46297,56915,null
46297,5667,null
46297,3189,null
46297,8908,null
58628,7316,null
18069,79,null
18069,477,null
18069,1995,null
18069,2482,null
44916,112,null
44916,1429,null
44916,876,null
44916,1731,null
44916,861,null
63713,70418,null
63713,6638,null
63713,6788,null
63713,1581,null
63713,7375,null
63713,5359,null
63713,1297,null
63713,201,null
18899,4846,null
18899,2924,null
18899,26413,null
18899,26842,null
69309,56095,null
68352,58975,null
53861,2369,null
53861,3392,null
53861,4131,null
15488,58029,null
15488,263,null
15488,47894,null
15488,7789,null
15488,632,null
15488,27851,null
15488,73101,null
15488,6898,null
15488,70927,null
15488,4300,null
15488,2481,null
2087,2373,null
2087,5227,null
2087,30712,null
2087,5040,null
2087,47287,null
2087,8882,null
2087,1019,null
2087,3927,null
2087,3066,null
2087,2135,null
2087,1323,null
2087,2009,null
2087,5193,null
68412,3066,null
19224,8240,null
19224,114459,null
19224,56079,null
19224,33171,null
19224,1529,null
19224,2864,null
19224,81083,null
19224,166,null
18323,72919,null
18323,51084,null
18323,5957,null
18323,115502,null
19684,70927,null
19684,4297,null
19684,1480,null
19684,1873,null
19684,469,null
39012,5866,null
39012,6533,null
39012,3152,null
39012,6724,null
39012,5297,null
39012,8880,null
39012,134569,null
63429,27523,null
133259,6096,null
133259,26425,null
133259,26375,null
133259,6840,null
133259,4662,null
133259,5923,null
133259,4296,null
133259,7250,null
133259,867,null
133259,8190,null
133259,5307,null
133259,2752,null
65678,1992,null
28976,1993,null
68519,27834,null
17350,85025,null
17350,48738,null
17350,3989,null
17350,97168,null
17350,91548,null
17350,68159,null
17350,7256,null
29605,27700,null
29605,84395,null
29605,40614,null
29605,53953,null
68573,33296,null
68573,51575,null
68573,72696,null
68573,5283,null
1176,7352,null
1176,5051,null
1176,88179,null
1176,71579,null
13265,3204,null
13265,2529,null
13265,1272,null
13265,3198,null
9855,6639,null
9855,7922,null
9855,2949,null
9855,2993,null
9855,2948,null
2291,66171,null
2291,44665,null
2291,8836,null
56059,700,null
56059,5096,null
55117,1034,null
366,40819,null
366,764,null
366,79185,null
366,54997,null
366,1589,null
366,6323,null
366,103772,null
366,3186,null
366,4992,null
8686,67665,null
8686,98585,null
68682,3032,null
68687,418,null
68687,26505,null
68687,5752,null
68687,1238,null
1128,202,null
1128,531,null
1128,3183,null
1128,6235,null
56852,2092,null
56852,1064,null
68707,1537,null
525,91529,null
525,109487,null
525,2579,null
525,5388,null
525,79132,null
525,4226,null
525,33794,null
525,48780,null
525,58559,null
68732,5538,null
68770,8643,null
30149,1752,null
30149,2045,null
53177,7258,null
53177,50806,null
53177,3511,null
53177,2447,null
53177,95067,null
53177,60516,null
53177,6464,null
53177,4771,null
56591,8807,null
56591,4015,null
56891,327,null
56891,1973,null
40549,2408,null
40549,3350,null
40549,484,null
5306,4014,null
5306,337,null
5306,3148,null
5306,37475,null
5306,100527,null
5306,73290,null
5306,113275,null
5306,74688,null
5306,5016,null
5306,195,null
5306,42015,null
5306,1300,null
56342,6283,null
56342,27660,null
16294,593,null
16294,62344,null
16294,2923,null
16294,2247,null
16294,5787,null
16294,4410,null
16294,2859,null
16294,43910,null
16294,133281,null
16294,2314,null
16294,8781,null
16294,7283,null
16294,2988,null
16294,7478,null
16294,1819,null
16294,508,null
4429,6114,null
4429,1652,null
4429,69516,null
4429,34437,null
4429,714,null
4429,1279,null
4429,7460,null
4429,1273,null
4429,3328,null
4429,3521,null
4429,3925,null
4429,107771,null
9577,1234,null
9577,2796,null
9577,1304,null
9577,8690,null
9577,6032,null
9577,4280,null
9577,6480,null
9577,5292,null
32765,425,null
32765,1948,null
32765,4692,null
1038645,3281,null
1038646,3281,null
68993,1289,null
68993,5643,null
68993,5684,null
69003,85316,null
69003,2090,null
20646,64716,null
20646,47099,null
20646,5503,null
638,5867,null
638,47044,null
638,4210,null
638,120637,null
638,69640,null
638,3006,null
638,6,null
638,1408,null
638,5009,null
638,8798,null
96439,80241,null
96439,60763,null
96439,5483,null
96439,2824,null
102109,58365,null
102109,5483,null
102109,2824,null
1081129,3609,null
5501,5046,null
5501,6879,null
5501,81,null
5501,4814,null
5501,1620,null
14520,8094,null
14520,6356,null
14520,4327,null
14520,1085,null
14520,3985,null
14520,1262,null
67924,5710,null
56349,24,null
56349,6695,null
56349,4744,null
34453,5170,null
34453,7376,null
32813,118334,null
32813,1986,null
8300,208,null
8300,2073,null
8300,1027,null
8300,1609,null
8300,5064,null
8300,42728,null
8300,4475,null
58080,4559,null
58080,4862,null
58080,331,null
58080,2437,null
69290,27351,null
8429,6514,null
57898,2995,null
57898,5556,null
18179,3070,null
13426,3821,null
13426,7293,null
13426,333,null
13426,1390,null
13426,6287,null
13426,107702,null
13426,370,null
13426,60126,null
13426,33646,null
52779,48560,null
52779,111529,null
52779,80551,null
168330,97870,null
57604,132888,null
57604,4974,null
25735,3879,null
25735,76,null
25735,1631,null
25735,5880,null
168667,149354,null
168667,96588,null
69392,25965,null
69392,8487,null
69392,3963,null
69392,6357,null
69392,25937,null
4065,1283,null
4065,33917,null
4065,7196,null
4065,1944,null
4065,32234,null
4065,7614,null
4065,1949,null
4065,8207,null
11447,4865,null
11447,493,null
11447,42,null
11447,73321,null
11447,3718,null
7312,33830,null
109402,27322,null
109402,26524,null
109402,26655,null
109402,102905,null
109402,581,null
109402,80553,null
109403,26655,null
109403,581,null
109403,27322,null
109403,102905,null
109403,80553,null
11472,2445,null
11472,185,null
11472,26784,null
11472,8535,null
11472,4880,null
18311,4639,null
18311,4215,null
69579,54270,null
69579,5323,null
941809,2589,null
12881,1688,null
12881,5164,null
12881,66915,null
12881,2876,null
12881,2123,null
12881,3745,null
30870,27075,null
69667,3031,null
69667,3043,null
69719,2307,null
69719,41714,null
69719,1759,null
69719,630,null
69719,3567,null
69719,6252,null
69741,881,null
69741,5103,null
69741,39421,null
17167,1457,null
17167,38,null
17167,31685,null
17167,75805,null
17167,5620,null
17167,2125,null
17167,57951,null
17167,3155,null
12677,5039,null
12677,8169,null
21712,5282,null
21712,2272,null
21712,164,null
21712,3728,null
21712,6862,null
508,882,null
508,7347,null
508,61729,null
508,96417,null
508,2841,null
8500,5826,null
8500,3095,null
8500,7072,null
8500,25916,null
8500,3365,null
8500,7822,null
8500,7210,null
8500,1226,null
8500,5440,null
8500,3035,null
8500,60343,null
8500,4406,null
8500,8661,null
8500,4401,null
8500,1935,null
33183,48982,null
33183,86014,null
33183,72209,null
70109,36931,null
70109,27032,null
893,555,null
893,4901,null
893,7007,null
893,7445,null
893,782,null
893,1100,null
893,37382,null
893,3550,null
893,4084,null
893,161,null
893,2353,null
893,69306,null
893,81782,null
893,1101,null
893,49278,null
70308,5796,null
70308,7247,null
70334,4440,null
70334,4438,null
12114,3769,null
12114,1263,null
12114,70927,null
137467,89837,null
137467,100159,null
70520,40412,null
70520,52952,null
510,1391,null
510,118985,null
510,2174,null
510,2291,null
510,235,null
510,32840,null
510,94478,null
510,7147,null
510,56757,null
510,3608,null
510,4643,null
510,592,null
510,37729,null
510,3081,null
510,1377,null
510,30793,null
510,74789,null
71267,60649,null
71267,101142,null
70558,7117,null
70565,3780,null
70565,2454,null
70565,3934,null
70573,6294,null
66728,4378,null
66728,109848,null
70636,6791,null
2127,51927,null
2127,85788,null
2127,130634,null
2127,54787,null
2127,8957,null
2127,159858,null
2127,103688,null
70663,49817,null
70663,2138,null
50567,7075,null
66512,5942,null
70850,71,null
12028,100498,null
12028,62394,null
12028,4958,null
12028,45662,null
12028,27837,null
70792,737,null
36693,4976,null
36693,49961,null
36693,8915,null
19093,6412,null
19093,25920,null
19093,3349,null
19093,8661,null
70862,59180,null
70862,8661,null
70862,7832,null
70862,115139,null
70864,6650,null
70864,7818,null
17268,5678,null
17268,1525,null
17268,6615,null
17268,46322,null
17268,2315,null
10790,8542,null
10790,7132,null
10790,7311,null
10790,897,null
10790,5644,null
10790,8422,null
10790,3870,null
15239,6104,null
15239,2266,null
19142,1599,null
19142,4544,null
19142,135264,null
71329,6223,null
27991,220,null
27991,7987,null
27991,7984,null
27991,26819,null
27991,3018,null
71253,2857,null
12989,4632,null
12989,6297,null
12989,1385,null
12989,119,null
12989,1892,null
12989,5093,null
12989,4466,null
12989,457,null
12989,836,null
12989,4001,null
15657,2031,null
15657,2016,null
15657,2050,null
15657,2051,null
2239,1183,null
2239,3176,null
2239,7162,null
2239,5034,null
2239,499,null
2239,51418,null
127716,1425,null
9198,2173,null
9198,2297,null
8514,5796,null
47792,5796,null
9039,3908,null
32250,53318,null
167407,5737,null
167407,5734,null
167407,5735,null
167407,5736,null
130938,58306,null
130938,1450,null
130938,119655,null
158634,107945,null
7018,6942,null
7018,104374,null
7018,68073,null
17784,4629,null
17784,753,null
17784,4842,null
17784,3402,null
17784,452,null
17784,1472,null
10586,7720,null
10586,2641,null
10586,8796,null
10586,31923,null
10586,2863,null
10586,2946,null
10586,2642,null
72061,1931,null
1012097,3531,null
2034,1658,null
2034,6502,null
2034,319,null
2034,81562,null
2034,136562,null
2034,52328,null
2034,778,null
2034,63082,null
2034,27790,null
2034,3285,null
2034,101741,null
152456,99468,null
204484,99468,null
1251448,99468,null
11343,81834,null
11343,160563,null
11343,88125,null
11343,34552,null
11343,54001,null
11343,69844,null
72005,2869,null
17867,59018,null
17867,130087,null
17867,85881,null
17867,142488,null
17867,6867,null
89814,1123,null
16834,75341,null
16834,47950,null
129894,111364,null
129894,80917,null
72496,27741,null
8403,1543,null
1080890,4208,null
134156,2569,null
72624,5637,null
72624,1880,null
72624,3329,null
72624,4655,null
72624,537,null
72647,321,null
72647,1444,null
85242,3568,null
7145,1839,null
7145,708,null
7145,413,null
7145,1285,null
7145,50802,null
7145,7000,null
7145,5151,null
203953,65665,null
939275,4731,null
1224,50912,null
1224,7367,null
1224,82459,null
1224,70927,null
1224,143859,null
1224,106766,null
1224,55820,null
1224,71464,null
1224,61323,null
72952,27778,null
60237,4990,null
60237,47124,null
66563,61250,null
12804,304,null
12804,4332,null
12804,4608,null
12804,679,null
12804,3359,null
12804,7076,null
12804,4275,null
12804,6498,null
28487,1647,null
1870,824,null
58251,4123,null
17281,8527,null
17281,3783,null
17281,4941,null
17281,4952,null
17281,3947,null
51917,75349,null
51917,175,null
51917,4450,null
51917,45521,null
51917,7976,null
51917,2440,null
19969,222,null
19969,2246,null
19969,1498,null
19969,4610,null
19969,4136,null
19969,4155,null
101446,320,null
101446,4723,null
101446,103279,null
73496,3713,null
73496,635,null
73496,2741,null
73496,3110,null
73496,6850,null
4956,26430,null
4956,2630,null
4956,1960,null
4956,365,null
4956,781,null
4956,2283,null
4956,7008,null
4956,2925,null
4956,7265,null
74058,80906,null
74058,55071,null
1214381,60674,null
74257,58376,null
30368,52668,null
30368,101415,null
441784,50651,null
131792,287,null
82939,63826,null
82939,66066,null
20019,72395,null
20019,104337,null
20019,96863,null
77964,56633,null
125690,864,null
58189,67923,null
58189,46335,null
58189,43556,null
58189,135569,null
58189,86644,null
58189,102716,null
11834,3480,null
11834,4012,null
11834,26791,null
74060,48698,null
74060,97395,null
96318,5901,null
122965,91488,null
51023,99470,null
74565,3759,null
74565,3611,null
74565,3775,null
74565,3964,null
74589,45928,null
63306,66090,null
74619,96616,null
74619,63479,null
74619,117590,null
74619,149352,null
21807,51080,null
21807,6932,null
29648,1341,null
91295,92494,null
91295,92496,null
1105693,103502,null
116370,63393,null
122944,3524,null
16589,71810,null
16589,126,null
16589,2404,null
70287,7374,null
80671,7374,null
1106992,130980,null
158050,3890,null
56343,55167,null
1107980,108601,null
143059,112897,null
21085,8644,null
21085,67197,null
21085,353,null
21085,1748,null
35736,74787,null
35736,98000,null
1044,5226,null
1044,2147,null
75915,73808,null
77300,6410,null
77300,6725,null
77300,5718,null
77300,4442,null
8452,3503,null
8452,7759,null
8452,1232,null
8452,26578,null
8452,26150,null
8452,3415,null
8452,32892,null
77867,37,null
77162,65567,null
77162,7038,null
77162,91673,null
84737,89870,null
84737,74508,null
9556,99005,null
58137,50160,null
58137,34,null
3310,65193,null
56661,89864,null
56661,60293,null
56661,142422,null
56661,99007,null
50460,8667,null
50460,48791,null
129952,54290,null
129952,8911,null
129952,1739,null
76998,60766,null
76998,99992,null
76998,89260,null
76998,117176,null
76998,7343,null
6737,59810,null
6737,3948,null
6737,2683,null
6737,93498,null
6737,96110,null
6737,30825,null
6737,5481,null
6737,1517,null
6737,79428,null
6737,2889,null
1577,4878,null
1577,56003,null
1577,72380,null
130140,8011,null
1035,118248,null
1035,5680,null
1035,26737,null
1035,1458,null
1035,3304,null
1035,3649,null
1035,2755,null
1035,8899,null
1035,1346,null
1035,2439,null
76381,8616,null
76381,91286,null
76381,5372,null
76381,8572,null
76381,5231,null
76381,5097,null
76381,47606,null
80691,36397,null
116804,48741,null
116804,83332,null
96166,49772,null
96166,8813,null
83642,42935,null
31654,27850,null
31654,3007,null
31654,73392,null
89112,64116,null
56339,27660,null
56339,6857,null
56339,5146,null
78012,55498,null
78012,2686,null
78012,549,null
81727,64229,null
76559,6306,null
78485,5958,null
14838,5696,null
14838,2945,null
14838,7698,null
14838,5471,null
14838,3733,null
14838,4482,null
52870,6536,null
52870,2294,null
52870,130520,null
52870,45431,null
1205756,6536,null
79656,5458,null
79656,70282,null
79656,2888,null
17246,34528,null
17246,106883,null
7314,3751,null
