labels,movieId,imdbId,title,tmdbId,year,countries,languages,plot,imdbRating,imdbVotes,released,runtime,poster,revenue,budget,url
Movie,98963,2190367,Neighbouring Sounds (O som ao redor),97989,2012,Brazil,Portuguese; English; Mandarin; Persian,The lives of the residents of a Brazilian apartment building and the security guards who get the job guarding the surrounding streets.,7.1,3901,2013-01-04,131,https://image.tmdb.org/t/p/w440_and_h660_face/9ghAegIEO7z045U122kkXVFYns3.jpg,,,https://themoviedb.org/movie/97989
Movie,99005,1925431,Fire with Fire,139567,2012,USA,English,"A fireman takes an unexpected course of action when a man whom he's been ordered to testify against, after being held up at a local convenience store, threatens him.",5.7,19948,2012-12-05,97,https://image.tmdb.org/t/p/w440_and_h660_face/kziBJGQFo9f0Vkj9s37qI0G9I0I.jpg,4636169,20000000,https://themoviedb.org/movie/139567
Movie,99007,1588173,Warm Bodies,82654,2013,USA; Canada,English,"After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world.",6.9,178981,2013-02-01,98,https://image.tmdb.org/t/p/w440_and_h660_face/pvVpl38YOBDOANb0pWbXFb8X3iZ.jpg,116980662,35000000,https://themoviedb.org/movie/82654
Movie,99030,1901040,Wrong,83186,2012,France; USA,English,"Dolph Springer wakes up one morning to realize he has lost the love of his life, his dog, Paul. During his quest to get Paul (and his life) back, Dolph radically changes the lives of others -- risking his sanity all the while.",6.2,6781,2013-02-01,94,https://image.tmdb.org/t/p/w440_and_h660_face/vxFzqCMbM9e7IFMkbiH61xbUUP7.jpg,,,https://themoviedb.org/movie/83186
Movie,99085,0026835,Our Little Girl,43895,1935,USA,English,Don Middleton is so caught up with his work he neglects his wife Elsa. Lonely Elsa begins to spend more time with Don's best friend and they become attracted to one another. Don and Elsa ...,6.7,291,1935-05-17,65,https://image.tmdb.org/t/p/w440_and_h660_face/oAZpkKKguJ6TqRAeXm9O6Lad2r7.jpg,,,https://themoviedb.org/movie/43895
Movie,99089,0028118,Poor Little Rich Girl,43268,1936,USA,English; Italian,"The daughter of a wealthy businessman becomes lost in the city while traveling to a new school, and is taken in by a pair of down-on-their-luck performers.",7.1,883,1936-07-18,79,https://image.tmdb.org/t/p/w440_and_h660_face/rHHCZ03xfE9fSqp9WoeoGGU0I2X.jpg,,,https://themoviedb.org/movie/43268
Movie,99106,1694020,"Guilt Trip, The",82687,2012,USA,English,"As inventor Andy Brewster is about to embark on the road trip of a lifetime, a quick stop at his mom's house turns into an unexpected cross-country voyage with her along for the ride.",5.8,29531,2012-12-19,95,https://image.tmdb.org/t/p/w440_and_h660_face/46Dk8TBrnOkcjBWsEeHyf6kIxpE.jpg,41863726,40000000,https://themoviedb.org/movie/82687
Movie,99112,0790724,Jack Reacher,75780,2012,USA,English,A homicide investigator digs deeper into a case involving a trained military sniper who shot five random victims.,7.0,218680,2012-12-21,130,https://image.tmdb.org/t/p/w440_and_h660_face/zlyhKMi2aLk25nOHnNm43MpZMtQ.jpg,218340595,60000000,https://themoviedb.org/movie/75780
Movie,99114,1853728,Django Unchained,68718,2012,USA,English; German; French; Italian,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",8.5,905379,2012-12-25,165,https://image.tmdb.org/t/p/w440_and_h660_face/yK0qrQhi3BbOXvTNOBWHgpcbckZ.jpg,425368238,100000000,https://themoviedb.org/movie/68718
Movie,99117,1758830,This Is 40,89492,2012,USA,English,"Pete and Debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart.",6.2,101169,2012-12-21,134,https://image.tmdb.org/t/p/w440_and_h660_face/uSz2JSfZ4IQqnNZLFnuhPaDs53j.jpg,88058786,35000000,https://themoviedb.org/movie/89492
Movie,99145,1649419,"Impossible, The (Imposible, Lo)",80278,2012,Spain; USA,English; Thai; Swedish,The story of a tourist family in Thailand caught in the destruction and chaotic aftermath of the 2004 Indian Ocean tsunami.,7.6,140992,2013-01-04,114,https://image.tmdb.org/t/p/w440_and_h660_face/vxzRZPgo49DLwRz7Yz3i82eucbK.jpg,198087212,45000000,https://themoviedb.org/movie/80278
Movie,99149,1707386,"Misérables, Les",82695,2012,USA; UK,English,"In 19th-century France, Jean Valjean, who for decades has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever.",7.6,237004,2012-12-25,158,https://image.tmdb.org/t/p/w440_and_h660_face/90PyvT7SI5INKhMC6P7B5NJVx4t.jpg,441809770,61000000,https://themoviedb.org/movie/82695
Movie,99220,1441951,Quartet,121826,2012,UK,English; Italian; Polish,"At a home for retired musicians, the annual concert to celebrate Verdi's birthday is disrupted by the arrival of Jean, an eternal diva and the former wife of one of the residents.",6.8,15048,2013-03-01,98,https://image.tmdb.org/t/p/w440_and_h660_face/tatgMbBCw7iB0kHHCNCXlovVwlb.jpg,59520298,11000000,https://themoviedb.org/movie/121826
Movie,99270,0025829,Stand Up and Cheer!,46159,1934,USA,English,President Franklin Roosevelt appoints a theatrical producer as the new Secretary of Amusement in order to cheer up an American public still suffering through the Depression. The new ...,5.7,307,1934-05-04,68,https://image.tmdb.org/t/p/w440_and_h660_face/3MyQxH6ZnKB3CNRHxHKtUDmiqje.jpg,,,https://themoviedb.org/movie/46159
Movie,99273,0028315,Stowaway,27597,1936,USA,English; Mandarin,"Ching-Ching gets lost in Shanghai and is befriended by American playboy Tommy Randall. She falls asleep in his car which winds up on a ship headed for America. Susan Parker, also on the ...",7.2,853,1936-12-25,87,https://image.tmdb.org/t/p/w440_and_h660_face/4Ey26v89s1mxqFfLoyZZs2Ii02p.jpg,,,https://themoviedb.org/movie/27597
Movie,99276,0031995,Susannah of the Mounties,38727,1939,USA,English,Shirley is the orphaned survivor of an Indian attack in the Canadian West. A Mountie and his girlfriend take her in. Everybody suffers further Indian attacks and the Mountie is saved from ...,6.7,497,1939-06-23,79,https://image.tmdb.org/t/p/w440_and_h660_face/76Xm0DmVlTEFg2Mq1Fr5ah87jwi.jpg,,,https://themoviedb.org/movie/38727
Movie,99296,1999995,Would You Rather,97051,2012,USA,English,"Desperate to help her ailing brother, a young woman unknowingly agrees to compete in a deadly game of Would You Rather, hosted by a sadistic aristocrat.",5.8,21189,2012-10-14,93,https://image.tmdb.org/t/p/w440_and_h660_face/qnyYK9zGrVpjmQtkPi52CZuxeNJ.jpg,,,https://themoviedb.org/movie/97051
Movie,99320,2119474,Maximum Conviction,118683,2012,USA,English,"When former black ops operative Cross (Seagal) and his partner Manning (Austin) are assigned to decommission an old prison, they must oversee the arrival of two mysterious female prisoners....",4.9,4976,2013-01-12,98,https://image.tmdb.org/t/p/w440_and_h660_face/rjcUkCzRIdfi61pfqgpImnbMsoO.jpg,,,https://themoviedb.org/movie/118683
Movie,99415,1047540,Parental Guidance,88042,2012,USA,English,Artie and Diane agree to look after their three grandkids when their type-A helicopter parents need to leave town for work. Problems arise when the kids' 21st-century behavior collides with Artie and Diane's old-school methods.,6.1,20761,2012-12-25,105,https://image.tmdb.org/t/p/w440_and_h660_face/1B3y7uToOeuDo0oDxaHANmdAVJi.jpg,119772232,25000000,https://themoviedb.org/movie/88042
Movie,99437,1783732,John Dies at the End,75761,2012,USA,English,"A new street drug that sends its users across time and dimensions has one drawback: some people return as no longer human. Can two college dropouts save humankind from this silent, otherworldly invasion?",6.4,28826,2013-01-25,99,https://image.tmdb.org/t/p/w440_and_h660_face/1IsviP0Tb05xUAFWz5b7FJ0qIHP.jpg,,,https://themoviedb.org/movie/75761
Movie,99468,2380247,"Central Park Five, The",124067,2012,USA,English,"A documentary that examines the 1989 case of five black and Latino teenagers who were convicted of raping a white woman in Central Park. After having spent between 6 and 13 years each in prison, a serial rapist confessed to the crime.",7.7,4185,2012-11-23,119,https://image.tmdb.org/t/p/w440_and_h660_face/aKlQ8Sjr07OkCLuYkRYtpVSMm3e.jpg,273747,,https://themoviedb.org/movie/124067
Movie,99470,1748227,"Collection, The",134597,2012,USA,English,A man who escapes from the vicious grips of the serial killer known as The Collector is blackmailed to rescue an innocent girl from the killer's booby-trapped warehouse.,6.1,34894,2012-11-30,82,https://image.tmdb.org/t/p/w440_and_h660_face/dU1w8fxSAiPpprfhm85u6k5LreG.jpg,6842058,,https://themoviedb.org/movie/134597
Movie,99574,2091473,Promised Land,133694,2012,USA; United Arab Emirates,English,"A salesman for a natural gas company experiences life-changing events after arriving in a small town, where his corporation wants to tap into the available resources.",6.6,28735,2013-01-04,106,https://image.tmdb.org/t/p/w440_and_h660_face/ziVOzoGfmHD5F90LyeCkBnwuTkP.jpg,8138788,15000000,https://themoviedb.org/movie/133694
Movie,99609,1242642,Judas Kiss,71208,2011,USA,English,A quirk in time and space gives a failed filmmaker the chance to reshape his destiny when he visits his peculiar alma mater.,5.6,1610,2011-04-01,94,https://image.tmdb.org/t/p/w440_and_h660_face/bEOKJFFFse35KbCQ0JuW4KXiHhb.jpg,,500000,https://themoviedb.org/movie/71208
Movie,99615,1634300,Role/Play,76421,2010,USA,English,"A recently outed soap opera actor crosses paths with a recently divorced gay marriage activist, forcing them to confront the price of fame and the fickle nature of celebrity within the gay community.",5.5,630,2010-06-03,85,https://image.tmdb.org/t/p/w440_and_h660_face/e78DMn5JHeR1fR00KySAYfeJk3G.jpg,,,https://themoviedb.org/movie/76421
Movie,99669,0159241,Aftermath,31022,1994,Spain,,A short film wherein a man working in a morgue mutilates and defiles one of the corpses. He takes the heart home to his dog.,6.0,4109,1994-10-08,30,https://image.tmdb.org/t/p/w440_and_h660_face/b7tWyHeJm50aN5A4a5glESju2sI.jpg,,,https://themoviedb.org/movie/31022
Movie,99675,2085002,Eat Sleep Die (Äta sova dö),127901,2012,Sweden,Swedish; Serbo-Croatian; Serbian,"A young Eastern European immigrant, working in Sweden, is faced with a painful choice when she's laid off from her factory in the name of efficiencies.",6.5,1536,2012-10-05,104,https://image.tmdb.org/t/p/w440_and_h660_face/x96SJCgzl4gOiEjFjAMJedl3ubU.jpg,,,https://themoviedb.org/movie/127901
Movie,99728,1321870,Gangster Squad,82682,2013,USA,English,"It's 1949 Los Angeles, the city is run by gangsters and a malicious mobster, Mickey Cohen. Determined to end the corruption, John O'Mara assembles a team of cops, ready to take down the ruthless leader and restore peace to the city.",6.8,169307,2013-01-11,113,https://image.tmdb.org/t/p/w440_and_h660_face/vGJgGTOqJMRwjIGvLc0A1EYX7cG.jpg,105200903,60000000,https://themoviedb.org/movie/82682
Movie,99741,1381404,"Company You Keep, The",87496,2012,USA; Canada,English,A former Weather Underground activist goes on the run from a journalist who has discovered his identity.,6.4,25306,2013-04-26,125,https://image.tmdb.org/t/p/w440_and_h660_face/vx6BAjBjj8vSdEURVToLMWVW0up.jpg,19633027,,https://themoviedb.org/movie/87496
Movie,99764,2396224,It's Such a Beautiful Day,147538,2012,USA,English,"Bill struggles to put together his shattered psyche, in this new feature film version of Don Hertzfeldt's animated short film trilogy.",8.3,4866,2012-08-24,62,,,,https://themoviedb.org/movie/147538
Movie,99795,1327628,Whores' Glory,85533,2011,Germany; Austria,German; French; English; Thai; Japanese; Spanish; Bengali,"An examination of the lives, needs, troubles and hopes of prostitutes in Thailand, Bangladesh and Mexico.",7.2,3533,2012-04-27,110,https://image.tmdb.org/t/p/w440_and_h660_face/5MToUaJwsqxcS3JgDa3afL2P0io.jpg,,,https://themoviedb.org/movie/85533
Movie,99811,1931388,Beware of Mr. Baker,97610,2012,USA,English,Ginger Baker looks back on his musical career with Cream and Blind Faith; his introduction to Fela Kuti; his self-destructive patterns and losses of fortune; and his current life inside a fortified South African compound.,7.7,2247,2013-05-17,100,https://image.tmdb.org/t/p/w440_and_h660_face/z8U2FGiRoyCej0Mh8VU6iAZVRY9.jpg,,,https://themoviedb.org/movie/97610
Movie,99813,2166834,"Batman: The Dark Knight Returns, Part 2",142061,2013,USA,English,The Batman has returned after a 10-year absence. The Gotham authorities want to arrest him. An old foe wants a reunion. The Feds want the Man of Tomorrow to put a stop to him.,8.4,25229,2013-01-29,76,https://image.tmdb.org/t/p/w440_and_h660_face/arEZYd6uMOFTILne9Ux0A8qctMe.jpg,,3500000,https://themoviedb.org/movie/142061
Movie,99839,1956594,Paul Williams Still Alive,93087,2011,USA; Philippines,English,A documentary about legendary songwriter and 70's icon Paul Williams.,6.9,735,2012-04-01,87,,38691,,https://themoviedb.org/movie/93087
Movie,99846,2366308,Everything or Nothing: The Untold Story of 007,135921,2012,UK,English,A history of the James Bond franchise.,7.6,1605,2012-10-05,98,https://image.tmdb.org/t/p/w440_and_h660_face/ftd37PVfmhA7wh2Or0hjt94uHDn.jpg,,,https://themoviedb.org/movie/135921
Movie,99912,2023587,Mama,132232,2013,Canada; Spain,English,Annabel and Lucas are faced with the challenge of raising his young nieces that were left alone in the forest for 5 years.... but how alone were they?,6.2,128599,2013-01-18,100,https://image.tmdb.org/t/p/w440_and_h660_face/4PuleWd588hrOfi6VLegd37w50I.jpg,146497771,15000000,https://themoviedb.org/movie/132232
Movie,99917,2084989,Upstream Color,145197,2013,USA,English,"A man and woman are drawn together, entangled in the life cycle of an ageless organism. Identity becomes an illusion as they struggle to assemble the loose fragments of wrecked lives.",6.8,20468,2013-08-30,96,https://image.tmdb.org/t/p/w440_and_h660_face/nkUl1D1KbqW5ux9cAbSxU5f7hOy.jpg,444098,100000,https://themoviedb.org/movie/145197
Movie,99992,1770734,Shadow Dancer,84336,2012,UK; Ireland,English,"Set in 1990s Belfast, an active member of the IRA becomes an informant for MI5 in order to protect her son's welfare.",6.2,9655,2012-08-24,101,https://image.tmdb.org/t/p/w440_and_h660_face/w6XWOF09oFumcVshCzP9batOmPn.jpg,419953,6300000,https://themoviedb.org/movie/84336
Movie,100017,2011953,Keep the Lights On,84290,2012,USA,English; Danish,"In Manhattan, film-maker Erik bonds with closeted lawyer Paul after a fling. As their relationship becomes one fueled by highs, lows, and dysfunctional patterns, Erik struggles to negotiate his own boundaries while being true to himself.",6.3,3837,2012-07-27,101,https://image.tmdb.org/t/p/w440_and_h660_face/opC2I3tiR0qIfmKmTnYkZQr4Hnp.jpg,,,https://themoviedb.org/movie/84290
Movie,100032,2040281,Beauty Is Embarrassing,90603,2012,USA,English,A documentary on the life and current times of artist Wayne White.,7.5,876,2012-03-10,88,,,,https://themoviedb.org/movie/90603
Movie,100034,1806911,Girl Model,83443,2011,USA; Russia; Japan; France,English; Japanese; Russian,"A documentary on the modeling industry's 'supply chain' between Siberia, Japan, and the U.S., told through the experiences of the scouts, agencies, and a 13-year-old model.",6.5,1862,2012-02-10,78,https://image.tmdb.org/t/p/w440_and_h660_face/bhv8Pa7UrwomiBbjRYpjM9sXGjQ.jpg,,,https://themoviedb.org/movie/83443
Movie,100083,1333125,Movie 43,87818,2013,USA,English,A series of interconnected short films follows a washed-up producer as he pitches insane story lines featuring some of the biggest stars in Hollywood.,4.3,76459,2013-01-25,94,https://image.tmdb.org/t/p/w440_and_h660_face/uYa06GxHsCsELx9vOQ11vsT0Aa6.jpg,32438988,6000000,https://themoviedb.org/movie/87818
Movie,100106,2152198,"Pervert's Guide to Ideology, The",128190,2012,UK; Ireland,English,Philosopher Slavoj Zizek examines the hidden themes and existential questions asked by world renowned films.,7.6,3753,2013-11-01,136,https://image.tmdb.org/t/p/w440_and_h660_face/7BEhLY5RSsRiDdshj6Zmq3cXe8B.jpg,,,https://themoviedb.org/movie/128190
Movie,100159,2023690,Sightseers,117974,2012,UK,English,"Chris wants to show girlfriend Tina his world, but events soon conspire against the couple and their dream caravan holiday takes a very wrong turn.",6.5,19425,2013-05-10,88,https://image.tmdb.org/t/p/w440_and_h660_face/eL3POLwfhVeRfPOALFokh9JiUfd.jpg,61782,,https://themoviedb.org/movie/117974
Movie,100163,1428538,Hansel & Gretel: Witch Hunters,60304,2013,Germany; USA,English,"Hansel & Gretel are bounty hunters who track and kill witches all over the world. As the fabled Blood Moon approaches, the siblings encounter a new form of evil that might hold a secret to their past.",6.1,154633,2013-01-25,88,https://image.tmdb.org/t/p/w440_and_h660_face/fJb4M6UAbrwS57bgHxVuC12Abem.jpg,226349749,50000000,https://themoviedb.org/movie/60304
Movie,100226,1853643,Why Stop Now,118677,2012,USA,English; Spanish,"When a college piano prodigy tries to check his mother into rehab, he is taken hostage by her drug dealer and swept along on a wild adventure.",5.6,6254,2012-08-17,85,https://image.tmdb.org/t/p/w440_and_h660_face/xEaVD2RJADGWUhlBkhGV0vQoHrP.jpg,,,https://themoviedb.org/movie/118677
Movie,100272,1854513,Snow White (Blancanieves),127864,2012,Spain; Belgium; France,Spanish,A twist on the Snow White fairy tale that is set in 1920s Seville and centered on a female bullfighter.,7.5,7605,2012-09-28,104,https://image.tmdb.org/t/p/w440_and_h660_face/64vBklpYgksumhSwrJdTvHeySfS.jpg,279735,,https://themoviedb.org/movie/127864
Movie,100304,2081437,"Liability, The",162145,2012,UK,English,"When 19-year-old Adam agrees to do a day's driving for his mum's gangster boyfriend Peter, it takes him on a 24-hour journey into a nightmarish world of murder, sex trafficking and revenge, in the company of aging hit man Roy.",5.9,6174,2013-05-17,82,https://image.tmdb.org/t/p/w440_and_h660_face/4TdsXzigS6xYYO9Qn8oOQrZqX1M.jpg,,,https://themoviedb.org/movie/162145
Movie,100306,0165623,Angst,18912,1983,Austria,German,A troubled man gets released from prison and starts taking out his sadistic fantasies on an unsuspecting family living in a secluded house.,7.5,4301,,87,https://image.tmdb.org/t/p/w440_and_h660_face/l8wTd2hkf8CIGJ7BrhFPB5VZSOb.jpg,,,https://themoviedb.org/movie/18912
Movie,100326,1389096,Stand Up Guys,121824,2012,USA,English; Belarusian,A pair of aging stickup men try to get the old gang back together for one last hurrah before one of the guys takes his last assignment - to kill his comrade.,6.5,44069,2013-02-01,95,https://image.tmdb.org/t/p/w440_and_h660_face/7b2SGMYvjGXUxuRicsu4smZpr1Q.jpg,,,https://themoviedb.org/movie/121824
Movie,100365,2088714,Call Me Kuchu,133823,2012,USA; Uganda,English,"In Uganda, a new bill threatens to make homosexuality punishable by death. David Kato - Uganda's first openly gay man - and his fellow activists work against the clock to defeat the ...",7.6,614,2013-06-14,87,https://image.tmdb.org/t/p/w440_and_h660_face/2lTfc6qVTVN1upp3BZWesVQjK4D.jpg,,,https://themoviedb.org/movie/133823
Movie,100383,2053463,Side Effects,109421,2013,USA,English; French,A young woman's world unravels when a drug prescribed by her psychiatrist has unexpected side effects.,7.1,144381,2013-02-08,106,https://image.tmdb.org/t/p/w440_and_h660_face/dk10bwGyj8aRdOTl3EkgATEefh2.jpg,63372757,30000000,https://themoviedb.org/movie/109421
Movie,100390,2024432,Identity Thief,109431,2013,USA,English,Mild mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless looking woman who has been living it up after stealing Sandy's identity.,5.7,92955,2013-02-08,111,https://image.tmdb.org/t/p/w440_and_h660_face/lIliJCGoWT6tEVaDivLpXEf038w.jpg,173965010,35000000,https://themoviedb.org/movie/109431
Movie,100450,1704292,Battlestar Galactica: Blood & Chrome,156078,2012,USA,English,The adventures of young William Adama in the First Cylon War.,7.1,12713,2012-11-09,94,,,,https://themoviedb.org/movie/156078
Movie,100487,1559547,Beautiful Creatures,109491,2013,USA,English,"Ethan longs to escape his small Southern town. He meets a mysterious new girl, Lena. Together, they uncover dark secrets about their respective families, their history and their town.",6.2,65392,2013-02-14,124,https://image.tmdb.org/t/p/w440_and_h660_face/zCYFMTFGpBocjyLMOKrIhGdKF7o.jpg,60052138,60000000,https://themoviedb.org/movie/109491
Movie,100498,1606378,"Good Day to Die Hard, A",47964,2013,USA,English; Russian; Hindi,"John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces.",5.3,160975,2013-02-14,98,https://image.tmdb.org/t/p/w440_and_h660_face/9Zq88w35f1PpM22TIbf2amtjHD6.jpg,304654182,92000000,https://themoviedb.org/movie/47964
Movie,100517,2258685,"World Before Her, The",130750,2012,Canada,English; Hindi,"Two young women follow completely divergent paths in the new, modernizing India-one wants to become Miss India, the other is a fierce Hindu Nationalist prepared to kill and die for her beliefs.",7.6,664,2014-04-08,90,https://image.tmdb.org/t/p/w440_and_h660_face/n6CS6nkePvzkT8QPk8iynX8tWGZ.jpg,,,https://themoviedb.org/movie/130750
Movie,100527,1702439,Safe Haven,112949,2013,USA,English; Portuguese,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",6.7,73513,2013-02-14,115,https://image.tmdb.org/t/p/w440_and_h660_face/2CbJ3HTb6SFbMeguYH52UQSHOwY.jpg,97594140,28000000,https://themoviedb.org/movie/112949
Movie,100553,2092588,Frozen Planet,134481,2011,UK; USA; Spain; Germany; Greece; Canada,English; Russian,Focuses on life and the environment in both the Arctic and Antarctic.,9.1,9032,2012-03-18,60,,,,https://themoviedb.org/movie/134481
Movie,100556,2375605,"Act of Killing, The",123678,2012,Denmark; Norway; UK,Indonesian; English,"A documentary which challenges former Indonesian death-squad leaders to reenact their mass-killings in whichever cinematic genres they wish, including classic Hollywood crime scenarios and lavish musical numbers.",8.2,22033,2012-11-08,115,https://image.tmdb.org/t/p/w440_and_h660_face/wg9QERtcZTTcOu6La3nZCfJUMHG.jpg,444575,1000000,https://themoviedb.org/movie/123678
Movie,100581,2085910,Room 237,84330,2012,USA,English,"An exploration of various interpretations of Stanley Kubrick's horror film, The Shining (1980).",6.3,15551,2012-10-26,102,https://image.tmdb.org/t/p/w440_and_h660_face/pUGmXi0ShitYdLbtphLfThEoQhN.jpg,,,https://themoviedb.org/movie/84330
Movie,100714,2209418,Before Midnight,132344,2013,USA; Greece,English; Greek; French,We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,7.9,90146,2013-06-14,109,https://image.tmdb.org/t/p/w440_and_h660_face/qbGKJmNUroDz75kh5Oafoall89e.jpg,11176469,3000000,https://themoviedb.org/movie/132344
Movie,100745,2608732,TPB AFK: The Pirate Bay Away from Keyboard,50275,2013,Sweden; Denmark; Norway; UK; Netherlands; Germany,Swedish; English,"An intellectual freedoms documentary based around the interpersonal triumphs, and defeats of the three main characters against the largest industry in the known universe. The media industry.",7.6,11631,2013-02-08,85,https://image.tmdb.org/t/p/w440_and_h660_face/3W2PYp6alnzCqhAzGt9Xs4iMkK4.jpg,34664,,https://themoviedb.org/movie/50275
Movie,100843,1954701,Oh Boy (A Coffee in Berlin),130739,2012,Germany,German; English,This tragicomedy is a self-ironic portrait of a young man who drops out of university and ends up wandering the streets of the city he lives: Berlin. The film deals with the desire to ...,7.4,9915,2014-06-13,86,https://image.tmdb.org/t/p/w440_and_h660_face/iQJLvE1SiAqQddJEadve4wmQhJ2.jpg,2750275,300000,https://themoviedb.org/movie/130739
Movie,101025,1351685,Jack the Giant Slayer,81005,2013,USA,English,"The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",6.3,102339,2013-03-01,114,https://image.tmdb.org/t/p/w440_and_h660_face/99hEINsok4hbJRJRk8nEJ53sNzd.jpg,197687603,195000000,https://themoviedb.org/movie/81005
Movie,101070,2258858,Wadjda,129112,2012,Saudi Arabia; Germany; USA; United Arab Emirates; Jordan; Netherlands,Arabic,An enterprising Saudi girl signs on for her school's Koran recitation competition as a way to raise the remaining funds she needs in order to buy the green bicycle that has captured her interest.,7.6,12601,2013-05-16,98,https://image.tmdb.org/t/p/w440_and_h660_face/w4iCIZ1kWSOCt0yELjfUMNAToUF.jpg,1347747,,https://themoviedb.org/movie/129112
Movie,101076,1583421,G.I. Joe: Retaliation,72559,2013,USA,English,The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.,5.8,141900,2013-03-28,110,https://image.tmdb.org/t/p/w440_and_h660_face/3rWIZMzTKcCtV0eHJ70Z4Ru659f.jpg,371876278,130000000,https://themoviedb.org/movie/72559
Movie,101088,1682180,Stoker,86825,2013,UK; USA,English,"After India's father dies, her Uncle Charlie, who she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him.",6.8,82264,2013-03-01,99,https://image.tmdb.org/t/p/w440_and_h660_face/o0giW5oasaef5m9sgBuq0C7IkIa.jpg,12077441,12000000,https://themoviedb.org/movie/86825
Movie,101106,2306745,Sound City,157117,2013,USA,English,"A documentary on the fabled recording studio that was located in Van Nuys, California.",7.8,9671,2013-01-18,107,https://image.tmdb.org/t/p/w440_and_h660_face/zvAnlF6COZbKdDDsf6EVyeBUV3S.jpg,,,https://themoviedb.org/movie/157117
Movie,101112,1623205,Oz the Great and Powerful,68728,2013,USA,English,A small-time magician is swept away to an enchanted land and is forced into a power struggle between three witches.,6.4,171576,2013-03-08,130,https://image.tmdb.org/t/p/w440_and_h660_face/7lBgN59T5m1DaC9XcLkHOXdK9ax.jpg,491868548,200000000,https://themoviedb.org/movie/68728
Movie,101142,0481499,"Croods, The",49519,2013,USA,English,"After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy.",7.3,144284,2013-03-22,98,https://image.tmdb.org/t/p/w440_and_h660_face/27zvjVOtOi5ped1HSlJKNsKXkFH.jpg,587204668,135000000,https://themoviedb.org/movie/49519
Movie,101283,0790628,"Incredible Burt Wonderstone, The",124459,2013,USA,English; Spanish,"A veteran Vegas magician tries to revive his career after his longtime partner quits, he gets fired from his casino act, and an edgy new street magician steals his thunder.",5.9,59271,2013-03-15,100,https://image.tmdb.org/t/p/w440_and_h660_face/9x9g46oKEWZLHYirxWfjZiITZBC.jpg,27437881,30000000,https://themoviedb.org/movie/124459
Movie,101285,2101441,Spring Breakers,122081,2012,USA,English,Four college girls hold up a restaurant in order to fund their spring break vacation. While partying/drinking/taking drugs they are arrested only to be bailed out by a drug and arms dealer.,5.3,105311,2013-03-22,94,https://image.tmdb.org/t/p/w440_and_h660_face/3A1XjFB59rWwx92fM97s94RcBL3.jpg,31724284,5000000,https://themoviedb.org/movie/122081
Movie,101360,1911644,"Call, The",158011,2013,USA,English,"When a veteran 911 operator takes a life-altering call from a teenage girl who has just been abducted, she realizes that she must confront a killer from her past in order to save the girl's life.",6.7,85194,2013-03-15,94,https://image.tmdb.org/t/p/w440_and_h660_face/o5TLlCYrwdAReHhYzNMFmyBuyes.jpg,68572378,13000000,https://themoviedb.org/movie/158011
Movie,101362,2302755,Olympus Has Fallen,117263,2013,USA,English; Korean,"Disgraced Secret Service agent (and former presidential guard) Mike Banning finds himself trapped inside the White House in the wake of a terrorist attack; using his inside knowledge, Banning works with national security to rescue the President from his kidnappers.",6.5,187641,2013-03-22,119,https://image.tmdb.org/t/p/w440_and_h660_face/gKnx04MxnKcf5uOdhHhAAkqcCg.jpg,161025640,70000000,https://themoviedb.org/movie/117263
Movie,101415,1763303,"First Time, The",84199,2012,USA,English,A shy senior and a down-to-earth junior fall in love over the weekend.,7.0,46267,2013-02-07,95,https://image.tmdb.org/t/p/w440_and_h660_face/tG6jUndWd9FRuvI4j5Z2bhTuq0V.jpg,22836,,https://themoviedb.org/movie/84199
Movie,101525,1817273,"Place Beyond the Pines, The",97367,2012,USA,English; Spanish,"A motorcycle stunt rider turns to robbing banks as a way to provide for his lover and their newborn child, a decision that puts him on a collision course with an ambitious rookie cop navigating a department ruled by a corrupt detective.",7.3,180810,2013-04-19,140,https://image.tmdb.org/t/p/w440_and_h660_face/2wb833aS4jc97cgWg6bJGZMEjc.jpg,35485608,15000000,https://themoviedb.org/movie/97367
